title,start,end,journal,month,year,vol,issue
Does physiological acclimation to climate warming stabilize the ratio of canopy respiration to photosynthesis? , 850,863,New Phytologist,August,2016,211,3
Rhizosphere priming effect on soil organic carbon decomposition under plant species differing in soil acidification and root exudation , 864,873,New Phytologist,August,2016,211,3
Production and turnover of ectomycorrhizal extramatrical mycelial biomass and necromass under elevated CO2 and nitrogen fertilization , 874,885,New Phytologist,August,2016,211,3
Phosphorus starvation induces membrane remodeling and recycling in Emiliania huxleyi , 886,898,New Phytologist,August,2016,211,3
Heat tolerance in a wild Oryza species is attributed to maintenance of Rubisco activation by a thermally stable Rubisco activase ortholog , 899,911,New Phytologist,August,2016,211,3
Arabidopsis thaliana G2-LIKE FLAVONOID REGULATOR and BRASSINOSTEROID ENHANCED EXPRESSION1 are low-temperature regulators of flavonoid accumulation , 912,925,New Phytologist,August,2016,211,3
Disruption of OsSULTR3;3 reduces phytate and phosphorus concentrations and alters the metabolite profile in rice grains , 926,939,New Phytologist,August,2016,211,3
An ancient and conserved function for Armadillo-related proteins in the control of spore and seed germination by abscisic acid , 940,951,New Phytologist,August,2016,211,3
The decision to germinate is regulated by divergent molecular networks in spores and seeds , 952,966,New Phytologist,August,2016,211,3
Convergence of CONSTITUTIVE PHOTOMORPHOGENESIS 1 and PHYTOCHROME INTERACTING FACTOR signalling during shade avoidance , 967,979,New Phytologist,August,2016,211,3
Functional characterization of the first filamentous fungal tRNA-isopentenyltransferase and its role in the virulence of Claviceps purpurea , 980,992,New Phytologist,August,2016,211,3
Phytophthora infestans Argonaute 1 binds microRNA and small RNAs from effector genes and transposable elements , 993,1007,New Phytologist,August,2016,211,3
Double-stranded RNAs induce a pattern-triggered immune signaling pathway in plants , 1008,1019,New Phytologist,August,2016,211,3
Viral protein suppresses oxidative burst and salicylic acid-dependent autophagy and facilitates bacterial growth on virus-infected plants , 1020,1034,New Phytologist,August,2016,211,3
Characterization of 47 Cys2-His2 zinc finger proteins required for the development and pathogenicity of the rice blast fungus Magnaporthe oryzae , 1035,1051,New Phytologist,August,2016,211,3
"SnTox1, a Parastagonospora nodorum necrotrophic effector, is a dual-function protein that facilitates infection while protecting from wheat-produced chitinases ", 1052,1064,New Phytologist,August,2016,211,3
A fungal endophyte helps plants to tolerate root herbivory through changes in gibberellin and jasmonate signaling , 1065,1076,New Phytologist,August,2016,211,3
The evolutionary dynamics of ancient and recent polyploidy in the African semiaquatic species of the legume genus Aeschynomene , 1077,1091,New Phytologist,August,2016,211,3
Evolution of tonoplast P-ATPase transporters involved in vacuolar acidification , 1092,1107,New Phytologist,August,2016,211,3
"On the widespread capacity for, and functional significance of, extreme inbreeding in ferns ", 1108,1119,New Phytologist,August,2016,211,3
Leaf water oxygen isotope measurement by direct equilibration , 1120,1128,New Phytologist,August,2016,211,3
Inventory of metal complexes circulating in plant fluids: a reliable method based on HPLC coupled with dual elemental and high-resolution molecular mass spectrometric detection , 1129,1141,New Phytologist,August,2016,211,3
The sun doesn't shine equally on everyone , 377,378,New Phytologist,July,2016,211,2
Use of microRNA-encoded peptide miPEP172c to stimulate nodulation in soybean , 379,381,New Phytologist,July,2016,211,2
The influence of sampled biomass on species–area relationships of grassland plants , 382,385,New Phytologist,July,2016,211,2
Understanding the roles of nonstructural carbohydrates in forest trees – from what we can measure to what we want to know , 386,403,New Phytologist,July,2016,211,2
Macroecology of biodiversity: disentangling local and regional effects , 404,410,New Phytologist,July,2016,211,2
Terminal bacteroid differentiation in the legume−rhizobium symbiosis: nodule-specific cysteine-rich peptides and beyond , 411,417,New Phytologist,July,2016,211,2
Managing the protein folding demands in the endoplasmic reticulum of plants , 418,428,New Phytologist,July,2016,211,2
Methane emissions from the trunks of living trees on upland soils , 429,439,New Phytologist,July,2016,211,2
Variation in wood nutrients along a tropical soil fertility gradient , 440,454,New Phytologist,July,2016,211,2
Plasticity in plant functional traits is shaped by variability in neighbourhood species composition , 455,463,New Phytologist,July,2016,211,2
Facilitation contributes to Mediterranean woody plant diversity but does not shape the diversity–productivity relationship along aridity gradients , 464,476,New Phytologist,July,2016,211,2
Plasticity in leaf-level water relations of tropical rainforest trees in response to experimental drought , 477,488,New Phytologist,July,2016,211,2
Cloud forest trees with higher foliar water uptake capacity and anisohydric behavior are more vulnerable to drought and climate change , 489,501,New Phytologist,July,2016,211,2
Arabidopsis CLAVATA1 and CLAVATA2 receptors contribute to Ralstonia solanacearum pathogenicity through a miR169-dependent pathway , 502,515,New Phytologist,July,2016,211,2
Nitric oxide and S-nitrosoglutathione function additively during plant immunity , 516,526,New Phytologist,July,2016,211,2
Compartmentalized gene regulatory network of the pathogenic fungus Fusarium graminearum , 527,541,New Phytologist,July,2016,211,2
"The role of phosphorus, magnesium and potassium availability in soil fungal exploration of mineral nutrient sources in Norway spruce forests ", 542,553,New Phytologist,July,2016,211,2
Light acclimation in the lycophyte Selaginella martensii depends on changes in the amount of photosystems and on the flexibility of the light-harvesting complex II antenna association with both photosystems , 554,568,New Phytologist,July,2016,211,2
Evolutionary analysis of iron (Fe) acquisition system in Marchantia polymorpha , 569,583,New Phytologist,July,2016,211,2
Characterization of photomorphogenic responses and signaling cascades controlled by phytochrome-A expressed in different tissues , 584,598,New Phytologist,July,2016,211,2
ORA47 (octadecanoid-responsive AP2/ERF-domain transcription factor 47) regulates jasmonic acid and abscisic acid biosynthesis and signaling through binding to a novel cis-element , 599,613,New Phytologist,July,2016,211,2
BODYGUARD is required for the biosynthesis of cutin in Arabidopsis , 614,626,New Phytologist,July,2016,211,2
Rice PROTEIN l-ISOASPARTYL METHYLTRANSFERASE isoforms differentially accumulate during seed maturation to restrict deleterious isoAsp and reactive oxygen species accumulation and are implicated in seed vigor and longevity , 627,645,New Phytologist,July,2016,211,2
Cell cycle arrest induced by inhibitors of epigenetic modifications in maize (Zea mays) seedling leaves: characterization of the process and possible mechanisms involved , 646,657,New Phytologist,July,2016,211,2
"OsCLT1, a CRT-like transporter 1, is required for glutathione homeostasis and arsenic tolerance in rice ", 658,670,New Phytologist,July,2016,211,2
"The homeodomain transcription factor TaHDZipI-2 from wheat regulates frost tolerance, flowering time and spike development in transgenic barley ", 671,687,New Phytologist,July,2016,211,2
Why is gynodioecy a rare but widely distributed sexual system? Lessons from the Lamiaceae , 688,696,New Phytologist,July,2016,211,2
Recent mating-system evolution in Eichhornia is accompanied by cis-regulatory divergence , 697,707,New Phytologist,July,2016,211,2
Macroevolutionary patterns of ultraviolet floral pigmentation explained by geography and associated bioclimatic factors , 708,718,New Phytologist,July,2016,211,2
Colonization and diversification in the African ‘sky islands’: insights from fossil-calibrated molecular dating of Lychnis (Caryophyllaceae) , 719,734,New Phytologist,July,2016,211,2
Using codispersion analysis to quantify and understand spatial patterns in species–environment relationships , 735,749,New Phytologist,July,2016,211,2
A computational framework for mapping the timing of vegetative phase change , 750,760,New Phytologist,July,2016,211,2
Endophytic coming out: the expressorium as a novel fungal structure specialized in outward-directed penetration of the leaf cuticle , 5,7,New Phytologist,July,2016,211,1
Local adaptation or foreign advantage? Effective use of a single-test site common garden to evaluate adaptation across ecological scales , 8,10,New Phytologist,July,2016,211,1
Partial mycoheterotrophy is more widespread among orchids than previously assumed , 11,15,New Phytologist,July,2016,211,1
Seeing is believing: cell biology at the plant–microbe interface , 16,19,New Phytologist,July,2016,211,1
Sebacinales – one thousand and one interactions with land plants , 20,40,New Phytologist,July,2016,211,1
Resistance to root-knot nematodes Meloidogyne spp. in woody plants , 41,56,New Phytologist,July,2016,211,1
